,Active,AdditionalActivity,AdditionalMandate,BirthPlace_Canton,BirthPlace_City,Canton,CantonAbbreviation,CantonName,Citizenship,Council,CouncilAbbreviation,CouncilName,DateElection,DateJoining,DateLeaving,DateOath,DateOfBirth,DateOfDeath,DateResignation,FirstName,GenderAsString,ID,IdPredecessor,Language,LastName,Mandates,MaritalStatus,MaritalStatusText,MilitaryRank,MilitaryRankText,Modified,NumberOfChildren,OfficialName,ParlGroupAbbreviation,ParlGroupFunction,ParlGroupFunctionText,ParlGroupName,ParlGroupNumber,Party,PartyAbbreviation,PartyName,PersonIdCode,PersonNumber
3291,true,Membre du comité du CLAFV (Centre de liaison des associations féminines vaudoises) pour l'APV Association des Paysannes Vaudoises; Co-présidente de l'intergroupe parlementaire Journalisme et démocratie,Présidente de l'Association de Femmes UDC Romandes; Membre du Comité Central UDC CH; Membre du Comité Central UDC VD,,Sierre,22,VD,Vaud,Champvent (VD),1,CN,Conseil national,2015-10-18T00:00:00,2016-02-29T00:00:00,,2016-02-29T00:00:00,1954-10-18T00:00:00,,,Alice,f,3883,fc986e41-749f-439d-b9ae-a536009cb38c,FR,Glauser-Zufferey,"Constituante vaudoise: de 2000 à 2002; Municipale de la commune de Champvent: de 2002 à 2011, vice-syndique; Députée vaudoise élue en 2002/2007, 2007 et 2012/2016",2,marié(e),,,2016-09-01T13:33:02.48,4,Glauser,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2686,3883
3292,false,,Président UDC du district de La Neuveville: mai 89 - nov. 01; membre du comité directeur de l'UDC Berne,,La Chaux-de-Fonds,2,BE,Berne,Sigriswil (BE),1,CN,Conseil national,2011-10-23T00:00:00,2015-03-02T00:00:00,2015-11-29T00:00:00,2015-03-02T00:00:00,1946-07-08T00:00:00,,2015-11-29T00:00:00,Jean-Pierre,m,3884,815986fa-8ebc-40af-819e-9f8f0086b7c6,FR,Graber,Conseil général (Le Locle): jan. 67 - juin 79; Conseil de ville (La Neuveville): jan. 89 - juillet 92; Conseil municipal (La Neuveville): août 92 - déc. 04 et Féd. des communes du Jura bernois: jan. 89 - déc. 95; Grand Conseil NE: mai 69 - juin 79 et mai 81 - avril 84,2,marié(e),2,Appointé,2015-05-20T08:36:11.11,2,Graber Jean-Pierre,,,,,,13,UDC,Union Démocratique du Centre,2687,3884
3293,true,Co-président de l'intergroupe parlementaire Cleantech,,,Valeyres-sous-Rances,22,VD,Vaud,Belmont-sur-Yverdon (VD),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1947-03-16T00:00:00,,,Jean-Pierre,m,3885,,FR,Grin,Législatif communal: depuis avril 1967 jusqu'à décembre 1973; Exécutif communal: syndic de Pomy depuis 1994 jusqu'à 2011; Législatif cantonal: depuis 1998 jusqu'à 2007,2,marié(e),,,2015-05-17T21:18:19.387,3,Grin,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2688,3885
3294,true,,Präsident BDP Schweiz: von November 2008 bis Mai 2012,,Rüderswil,2,BE,Berne,Vechigen (BE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1956-06-13T00:00:00,,,Hans,m,3886,,FR,Grunder,Präsident Baukommission der Gemeinde: von Januar 1995 bis Dezember 1998; Legislative der Gemeinde: Vizepräsident: von  Januar 2003 bis Dezember 2006; Legislative des Kantons: von November 1999 bis November 2007,2,marié(e),,,2015-05-17T21:18:19.387,5,Grunder,BD,1,Membre,Groupe BD,136,1551,PBD,Parti bourgeois-démocratique suisse,2689,3886
3295,true,,Präsident SVP des Kantons Zürich: seit 2009,,Zurich,1,ZH,Zurich,Glaris (GL),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1961-10-12T00:00:00,,,Alfred,m,3887,,FR,Heer,Legislative der Gemeinde Zürich: von Mai 1994 bis Mai 1998; Legislative des Kantons: von Mai 1995 bis 2008,,,1,Soldat,2015-11-17T15:28:49.44,,Heer,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2690,3887
3296,true,,Vice-président du PRD genevois: depuis novembre 2005 jusqu'à juin 2007; Président PRD genevois: depuis juin 2007 jusqu'à janvier 2010,,Zurich,25,GE,Genève,Carouge (GE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1969-05-05T00:00:00,,,Hugues,m,3888,,FR,Hiltpold,Législatif cantonal: depuis novembre 2001 jusqu'à novembre 2007,2,marié(e),2,Appointé,2015-11-10T16:16:53.79,1,Hiltpold,RL,1,Membre,Groupe libéral-radical,1,15,PLR,PLR.Les Libéraux-Radicaux,2691,3888
3297,false,Co-président de l'intergroupe parlementaire Suisse-Amérique latine: jusqu'à novembre 2013,Président du groupe G: depuis décembre 2010 jusqu'à novembre 2013; Président cantonal genevois du parti Les Verts: depuis mars 2006 jusqu'à mars 2008,,Buenos Aires,25,GE,Genève,Meyrin (GE),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2013-11-26T00:00:00,2011-12-05T00:00:00,1976-02-07T00:00:00,,2013-11-26T00:00:00,Antonio,m,3889,,FR,Hodgers,Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007,,,,,2015-05-17T21:18:19.387,,Hodgers,,,,,,20,PES,Parti écologiste suisse,2692,3889
3298,true,Zweiter Zunftmeister der Zunft zur Webern; Co-Präsident der Parlamentarischen Gruppe Weinbau,Parteipräsident SVP der Stadt Schaffhausen: von März 2009 bis April 2013,,Zurich,14,SH,Schaffhouse,"Schaffhouse (SH),Affoltern am Albis (ZH)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1963-11-01T00:00:00,,,Thomas,m,3890,,FR,Hurter,Exekutive der Gemeinde (Stadtschulrat): von September 2003 bis Dezember 2008; Legislative des Kantons (Kantonsrat): von Januar 2005 bis März 2016,2,marié(e),11,Capitaine,2016-06-13T11:45:07.9,2,Hurter Thomas,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2693,3890
3299,true,,,,Zurich,1,ZH,Zurich,"Stäfa (ZH),Geroldswil (ZH)",2,CE,Conseil des Etats,2015-10-18T00:00:00,2015-12-08T00:00:00,,2015-12-08T00:00:00,1965-03-25T00:00:00,,,Daniel,m,3891,,FR,Jositsch,Exekutive der Gemeinde: von April 2000 bis August 2006; Legislative des Kantons: von Mai 2007 bis Dezember 2007,,,13,Lieutenant-colonel,2016-01-11T11:54:01.403,,Jositsch,S,1,Membre,Groupe socialiste,2,12,PSS,Parti socialiste suisse,2694,3891
3300,false,,Vizepräsident SVP Kanton Aargau: von Oktober 2000 bis 2008,,Baden,19,AG,Argovie,Turgi (AG),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1948-03-09T00:00:00,,2015-11-29T00:00:00,Hans,m,3892,,FR,Killer,Exekutive der Gemeinde: von Januar 1986 bis März 2007; Gemeindeammann: von Januar 1990 bis März 2007; Legislative des Kantons: von März 1993 bis Januar 2008,2,marié(e),2,Appointé,2015-05-17T21:18:19.387,1,Killer Hans,,,,,,13,UDC,Union Démocratique du Centre,2695,3892
3301,false,,Präsidentin Grüne Basel-Stadt: von April 1998 bis März 2002 und von April 2004 bis November 2007,,Bâle,12,BS,Bâle-Ville,"Bâle (BS),Ettingen (BL)",1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1959-10-16T00:00:00,,2011-12-04T00:00:00,Anita,f,3893,,FR,Lachenmeier-Thüring,Legislative des Kantons: von Februar 1997 bis Dezember 2007,2,marié(e),,,2015-05-17T21:18:19.387,3,Lachenmeier,,,,,,20,PES,Parti écologiste suisse,2696,3893
3302,false,"Conseiller juridique de ""Multimondo"" et de l'""Union Syndicale""",,,Lussenga,2,BE,Berne,Fribourg (FR),1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1962-02-22T00:00:00,,2011-12-04T00:00:00,Ricardo,m,3894,,FR,Lumengo,Législatif communal: depuis janvier 2005 jusqu'à octobre 2007; Legislatif cantonal: depuis juin 2006 jusqu'à octobre 2007,,,,,2015-05-17T21:18:19.387,,Lumengo,,,,,,1574,MSL,Mouvement socio-libéral,2697,3894
3303,true,Co-président de l'intergroupe parlementaire Suisse-Grèce,Vice-président du PLR.Les Libéraux-Radicaux: dès avril 2012,,Genéve,25,GE,Genève,"Muhen (AG),Genève (GE)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1963-12-06T00:00:00,,,Christian,m,3895,,FR,Lüscher,Législatif communal de Troinex: depuis mars 1999 jusqu'à mars 2003; Législatif cantonal: depuis 2001 jusqu'à 2007,,,,,2015-12-03T15:50:14.143,4,Lüscher,RL,1,Membre,Groupe libéral-radical,1,15,PLR,PLR.Les Libéraux-Radicaux,2698,3895
3304,false,Vize-Präsident der Parlamentarischen Gruppe Schweiz-Israel,,,Zurich,12,BS,Bâle-Ville,"Bâle (BS),Mellingen (AG)",1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2012-09-22T00:00:00,2011-12-05T00:00:00,1960-10-18T00:00:00,2012-09-22T00:00:00,2012-09-22T00:00:00,Peter,m,3896,,FR,Malama,Legislative des Kantons (Grossrat): von 2005 bis 2008,2,marié(e),29,--,2015-05-17T21:18:19.387,3,Malama,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2699,3896
3305,true,Vize-Präsidentin der Parlamentarischen Gruppe Tibet,Vorstandsmitglied der Grünliberalen Kanton Zürich: seit April 2005; Co-Präsidentin der Grünliberalen Kanton Zürich 2005 bis 2011; Vorstandsmitglied der Grünliberalen Stadt Zürich: 2005 bis 2009,,Zurich,1,ZH,Zurich,Würenlos (AG),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1979-04-06T00:00:00,,,Tiana Angelina,f,3897,,FR,Moser,,2,marié(e),,,2015-12-11T14:23:38.82,3,Moser,GL,2,Président(e),Groupe vert'libéral,137,1336,pvl,Parti vert'libéral,2700,3897
3306,true,Co-président de l'intergroupe parlementaire Suisse-Turquie,Vice-président UDC Genève: depuis 2004 jusqu'à 2006 et depuis décembre 2009 jusqu'à 2010,,Zurich,25,GE,Genève,Genève (GE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1957-05-17T00:00:00,,,Yves,m,3898,,FR,Nidegger,Législatif cantonal: depuis octobre 2005 jusqu'à décembre 2009,,,1,Soldat,2016-06-06T10:24:36.033,,Nidegger,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2701,3898
3307,true,Vizepräsident der Parlamentarischen Gruppe Christ+Politik; Präsident des FC Nationalrat,Vizepräsident SP Kanton Basel-Landschaft: von 1995 bis 1999; Präsident SP Kanton Basel-Landschaft: von 1999 bis 2005,,Mulhouse,13,BL,Bâle-Campagne,Lüterkofen (SO),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1960-07-11T00:00:00,,,Eric,m,3899,,FR,Nussbaumer,Legislative der Gemeinde (Gemeindekommission): von 1992 bis 2004; Legislative des Kantons (Landrat): von Juli 1998 bis Dezember 2007; Landratspräsident: 2005/2006,2,marié(e),2,Appointé,2015-11-13T15:04:48.307,3,Nussbaumer,S,1,Membre,Groupe socialiste,2,12,PSS,Parti socialiste suisse,2702,3899
3308,false,,,,Paris,24,NE,Neuchâtel,Travers (NE),1,CN,Conseil national,2011-10-23T00:00:00,2013-09-09T00:00:00,2015-11-29T00:00:00,2013-09-09T00:00:00,1955-08-24T00:00:00,,2015-11-29T00:00:00,Sylvie,f,3900,2d450498-81cc-4c4a-8802-9f9c00f3630b,FR,Perrinjaquet,Législatif communal: depuis avril 1984 jusqu'à avril 1998; Exécutif communal: depuis avril 1998 jusqu'à avril 2000; Législatif cantonal: depuis mai 1993 jusqu'à avril 2001; Exécutif cantonal: depuis avril 2001 jusqu'à mai 2009,,,,,2015-05-17T21:18:19.387,,Perrinjaquet,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2703,3900
3309,true,"Präsident Volksinitiative ""für die Offenlegung der Politiker-Einkünfte (Transparenz-Initiative)""; Co-Präsident Volksinitiative ""Rettet unser Schweizer Geld""; Co-Präsident der Parlamentarischen Gruppe Fanpolitik in der Schweiz",Kantonalvorstandsmitglied und Parteileitung SVP Kanton St. Gallen seit Januar 2001; Präsident Junge SVP Kanton St. Gallen: von Januar 2001 bis Januar 2009,,Aarau,17,SG,St-Gall,Oberhof (AG),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1982-09-18T00:00:00,,,Lukas,m,3901,,FR,Reimann,Legislative des Kantons (Kantonsrat): von März 2004 bis März 2008,,,1,Soldat,2015-11-13T11:04:12.4,,Reimann Lukas,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2704,3901
3310,true,Co-Präsidentin der Parlamentarischen Gruppe Medien und Kommerzielle Kommunikation (GMK); Co-Präsidentin der Parlamentarischen Gruppe ePower,,,Winterthur,1,ZH,Zurich,Madiswil (BE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1976-11-19T00:00:00,,,Natalie,f,3902,,FR,Rickli,Legislative der Gemeinde Winterthur: von Mai 2002 bis Juni 2007; Legislative des Kantons: von Mai 2007 bis November 2007,,,,,2015-05-17T21:18:19.387,,Rickli Natalie,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2705,3902
3311,false,,,,Lausanne,25,GE,Genève,"Grimisuat (VS),Sion (VS)",1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1952-08-13T00:00:00,,2011-12-04T00:00:00,Jean-Charles,m,3903,,FR,Rielle,"Législativ communal: depuis juin 1995 jusqu'à novembre 2000, depuis juin 2003 jusqu'à mai 2007 et premier vice-président depuis juin 2007 jusqu'à décembre 2007",2,marié(e),2,Appointé,2015-05-17T21:18:19.387,1,Rielle,,,,,,12,PSS,Parti socialiste suisse,2706,3903
3312,true,"Co-Präsidentin der Parlamentarischen Gruppe Fürsorgerische Zwangsmassnahmen; Co-Präsidentin der Parlamentarischen Gruppe Suchtpolitik, Prävention und Jugendschutz; Co-Präsidentin der Parlamentarischen Gruppe Familienpolitik; Co-Präsidentin der Parlamentarischen Gruppe Pflege",,,Zurich,1,ZH,Zurich,"Ingenbohl (SZ),Rorschach (SG)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1965-11-10T00:00:00,,,Barbara,f,3904,,FR,Schmid-Federer,,2,marié(e),,,2016-03-30T09:32:06.987,2,Schmid-Federer,C,1,Membre,Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2707,3904
3313,true,,,,Sierre,23,VS,Valais,"Guttet-Feschel (VS),Loèche-La-Ville (VS)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1962-07-16T00:00:00,,,Roberto,m,3905,,FR,Schmidt,Exekutive der Gemeinde: Gemeinderat von 2000 bis 2004; Gemeindepräsident seit 2005,2,marié(e),1,Soldat,2015-11-16T15:18:03.787,1,Schmidt Roberto,C,1,Membre,Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2708,3905
3314,false,,,,Lucerne,3,LU,Lucerne,"Emmen (LU),Altstätten (SG)",1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1952-03-08T00:00:00,,2011-12-04T00:00:00,Pius,m,3906,,FR,Segmüller,,2,marié(e),14,Colonel,2015-05-17T21:18:19.387,2,Segmüller,,,,,,14,PDC,Parti démocrate-chrétien suisse,2709,3906
3315,true,Co-présidente de l'intergroupe parlementaire Biodiversité et gestion des espèces; Co-présidente du comité de l'initiative pour une économie verte; Co-présidente du Groupe Parlementaire Mobilité Douce,Membre de la direction des Verts suisses; Co-présidente des Verts suisses: depuis avril 2012 jusqu'à avril 2016,,Soleure,22,VD,Vaud,"Ste-Croix (VD),Villarzel (VD)",1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1971-12-15T00:00:00,,,Adèle,f,3907,,FR,Thorens Goumaz,Conseillère communale à Lausanne: depuis 2002 jusqu'à 2007,2,marié(e),,,2016-05-02T12:08:40.85,1,Thorens Goumaz,G,1,Membre,Groupe des Verts,6,20,PES,Parti écologiste suisse,2710,3907
3316,false,Co-Präsident der Parlamentarischen Gruppe Schweiz-Türkei: bis Juni 2015; Co-Präsident der Parlamentarischen Gruppe Medien und Kommerzielle Kommunikation (GMK): bis Juni 2015,,,Coire,2,BE,Berne,Berne (BE),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-06-05T00:00:00,2011-12-05T00:00:00,1962-08-16T00:00:00,,2015-06-05T00:00:00,Alec,m,3908,,FR,von Graffenried,Kanton Bern: Regierungsstatthalter von Bern: von August 2000 bis November 2007,2,marié(e),2,Appointé,2015-06-08T09:01:11.007,4,von Graffenried,,,,,,20,PES,Parti écologiste suisse,2711,3908
3317,false,,,,Sarnen,6,OW,Obwald,Kerns (OW),1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1966-10-15T00:00:00,,2011-12-04T00:00:00,Christoph,m,3909,,FR,von Rotz,Legislative des Kantons: von Juni 2002 bis Juni 2008,2,marié(e),,,2015-05-17T21:18:19.387,,von Rotz,,,,,,13,UDC,Union Démocratique du Centre,2712,3909
3318,true,Präsident der Parlamentarischen Gruppe Schweiz-Israel; Vize-Präsident der Parlamentarischen Gruppe für Tourismus,,,Gstaad,2,BE,Berne,Gessenay (BE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1958-12-30T00:00:00,,,Erich,m,3910,,FR,von Siebenthal,Legislative des Kantons: von Juni 2002 bis Nov. 2007,2,marié(e),2,Appointé,2016-06-06T10:33:42.42,3,von Siebenthal,V,1,Membre,Groupe de l'Union démocratique du Centre,4,13,UDC,Union Démocratique du Centre,2713,3910
3319,false,,Vice-président du PS vaudois: depuis mai 1994 jusqu'à mai 1999,,Moudon,22,VD,Vaud,"Sottens (VD),Moudon (VD)",1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1945-07-05T00:00:00,,2015-11-29T00:00:00,Eric,m,3911,,FR,Voruz,Législatif communal: depuis janvier 1966 jusqu'à décembre 1985; Exécutif communal: depuis janvier 1986 jusqu'à décembre 1993 et syndic de Morges de janvier 1994 jusqu'à mars 2008; Législatif cantonal: depuis avril 1982 jusqu'à avril 1994,2,marié(e),,,2015-05-17T21:18:19.387,,Voruz,,,,,,12,PSS,Parti socialiste suisse,2714,3911
3320,true,Präsident der Parlamentarischen Gruppe Schweiz-Korea; Co-Präsident der Parlamentarischen Gruppe MINT-Förderung als Beitrag zur Behebung des Fachkräftemangels,Präsident Jungfreisinnige Stadt Bern: von Januar 2002 bis Januar 2005; Vizepräsident FDP.Die Liberalen Schweiz: seit April 2012,,Berne,2,BE,Berne,Wileroltigen (BE),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1981-06-30T00:00:00,,,Christian,m,3912,,FR,Wasserfallen,Legislative der Gemeinde (Stadtrat) Bern: von Juli 2003 bis November 2007,,,2,Appointé,2016-08-15T09:12:20.22,,Wasserfallen,RL,1,Membre,Groupe libéral-radical,1,15,PLR,PLR.Les Libéraux-Radicaux,2715,3912
3321,false,,,,Lüsslingen,11,SO,Soleure,Lüsslingen (SO),1,CN,Conseil national,2007-10-21T00:00:00,2007-12-03T00:00:00,2011-12-04T00:00:00,2007-12-03T00:00:00,1960-04-22T00:00:00,,2011-12-04T00:00:00,Brigit,f,3913,,FR,Wyss,Exekutive der Gemeinde: seit Januar 2004; Legislative des Kantons: von April 2005 bis November 2007,1,célibataire,,,2015-05-17T21:18:19.387,2,Wyss Brigit,,,,,,20,PES,Parti écologiste suisse,2716,3913
3322,true,,Vice-président Parti écologiste suisse - Les Verts: dès avril 2012,,Amsterdam,25,GE,Genève,Zurich (ZH),2,CE,Conseil des Etats,2015-11-08T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1954-02-07T00:00:00,,,Robert,m,3914,,FR,Cramer,Législatif communal: depuis juin 1995 jusqu'à novembre 1997; Législatif cantonal: depuis octobre 1985 jusqu'à octobre 1993; Exécutif cantonal: depuis décembre 1997 jusqu'à décembre 2009,,,,,2015-12-03T17:17:37.373,,Cramer,G,1,Membre,Groupe des Verts,6,20,PES,Parti écologiste suisse,2717,3914
3323,true,,,,Riddes,23,VS,Valais,"Nendaz (VS),Veysonnaz (VS)",2,CE,Conseil des Etats,2015-11-01T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1957-12-18T00:00:00,,,Jean-René,m,3915,,FR,Fournier,Législatif cantonal: député suppléant depuis mars 1985 jusqu'à mars 1989; Exécutif cantonal: député depuis mars 1989 jusqu'à mars 1997; exécutif cantonal: Conseiller d'Etat depuis mai 1997 jusqu'à avril 2009,2,marié(e),12,Major,2015-11-17T13:44:13.377,6,Fournier,C,1,Membre,Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2718,3915
3324,true,Président de l'intergroupe parlementaire Suisse-Algérie,,,Porrentruy,26,JU,Jura,Cornol (JU),2,CE,Conseil des Etats,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1952-12-20T00:00:00,,,Claude,m,3916,,FR,Hêche,Exécutif communal: Conseiller communal depuis 1985 jusqu'à 1987 (Maire: depuis 1988 jusqu'à 1994); Législatif cantonal: Député depuis 1983 jusqu'à 1994 (Président: 1988); Exécutif cantonal: Ministre depuis 1995 jusqu'à 2006,,,,,2016-06-06T10:40:50.557,2,Hêche,S,1,Membre,Groupe socialiste,2,12,PSS,Parti socialiste suisse,2719,3916
3325,false,,,,Münster,23,VS,Valais,Münster (VS),2,CE,Conseil des Etats,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1950-04-24T00:00:00,,2015-11-29T00:00:00,René,m,3917,,FR,Imoberdorf,Exekutive der Gemeinde (Gemeinderat) Visp: von Januar 1992 bis Januar 2000; Gemeindepräsident: von Januar 2000 bis Mai 2011; Legislative des Kantons (Grosser Rat): von April 2001 bis November 2007,4,divorcé(e),12,Major,2015-05-17T21:18:19.387,2,Imoberdorf,,,,,,1573,CSPO,Christlichsoziale Volkspartei Oberwallis,2720,3917
3326,true,"Co-Präsident der Parlamentarischen Gruppe PHILANTHROPIE/Stiftungen; Präsident Pro Baltikum; Mitglied Forum für Universität und Gesellschaft, Bern",,,Krattigen,2,BE,Berne,Krattigen (BE),2,CE,Conseil des Etats,2015-11-15T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1958-01-04T00:00:00,,,Werner,m,3918,,FR,Luginbühl,Exekutive der Gemeinde: von Januar 1987 bis Dezember 1994; Exekutive des Kantons (Regierungsrat): von Juni 1998 bis März 2008,2,marié(e),11,Capitaine,2016-04-11T09:17:27.247,,Luginbühl,BD,1,Membre,Groupe BD,136,1551,PBD,Parti bourgeois-démocratique suisse,2721,3918
3327,false,,,,Büren,7,NW,Nidwald,Dallenwil (NW),2,CE,Conseil des Etats,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1948-12-05T00:00:00,,2015-11-29T00:00:00,Paul,m,3919,,FR,Niederberger,Exekutive der Gemeinde (Schulrat) Oberdorf (NW): von Mai 1978 bis Mai 1990; Legislative des Kantons (Landrat): von Juli 1986 bis April 1996; Exekutive des Kantons (Regierungsrat): von Mai 1996 bis Juni 2008,2,marié(e),5,Fourrier,2015-05-17T21:18:19.387,2,Niederberger,,,,,,14,PDC,Parti démocrate-chrétien suisse,2722,3919
3328,true,Co-présidente de l'intergroupe parlementaire Droits humains,,,Delémont,26,JU,Jura,Vaulruz (FR),2,CE,Conseil des Etats,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1958-07-07T00:00:00,,,Anne,f,3920,,FR,Seydoux-Christe,Législatif communal de Delémont: depuis janvier 2001 jusqu'à décembre 2012; Législatif cantonal: depuis janvier 2003 jusqu'à novembre 2007,2,marié(e),,,2016-02-01T11:32:54.297,3,Seydoux,C,1,Membre,Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2723,3920
3329,true,,Präsident CVP Kanton Luzern: von September 1997 bis September 2001,,Lucerne,3,LU,Lucerne,"Kriens (LU),Grossdietwil (LU)",2,CE,Conseil des Etats,2015-11-15T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1958-07-24T00:00:00,,,Konrad,m,3921,,FR,Graber,Legislative der Gemeinde Kriens: von Juni 1985 bis September 1989; Legislative des Kantons: von Juni 1987 bis Juni 2007,2,marié(e),24,Officier spécialisé,2015-05-17T21:18:19.387,,Graber Konrad,C,1,Membre,Groupe PDC,3,14,PDC,Parti démocrate-chrétien suisse,2724,3921
3330,false,Président de l'intergroupe parlementaire viti-vinicole: jusqu'à décembre 2014; Président de l'intergroupe parlementaire Viticulture: jusqu'à décembre 2014,,,Fleurier,24,NE,Neuchâtel,Val-de-Travers (NE),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2014-12-07T00:00:00,2011-12-05T00:00:00,1972-10-14T00:00:00,,2014-12-07T00:00:00,Laurent,m,3922,,FR,Favre,Législatif communal de Fleurier: depuis mai 2004 jusqu'à avril 2008; Législatif cantonal: depuis mai 2005 jusqu'à novembre 2007,1,célibataire,1,Soldat,2015-05-17T21:18:19.387,0,Favre Laurent,,,,,,15,PLR,PLR.Les Libéraux-Radicaux,2725,3922
3331,true,,,,Lausanne,22,VD,Vaud,Paudex (VD),1,CN,Conseil national,2015-10-18T00:00:00,2015-11-30T00:00:00,,2015-11-30T00:00:00,1973-03-10T00:00:00,,,Ada,f,3923,,FR,Marra,Législatif cantonal: depuis décembre 2004 jusqu'à décembre 2007,,,,,2015-11-24T15:14:37.7,,Marra,S,1,Membre,Groupe socialiste,2,12,PSS,Parti socialiste suisse,2726,3923
3332,false,,Membre du comité des Verts vaudois: depuis janvier 2001,,Triest,22,VD,Vaud,Lausanne (VD),1,CN,Conseil national,2011-10-23T00:00:00,2011-12-05T00:00:00,2015-11-29T00:00:00,2011-12-05T00:00:00,1950-01-20T00:00:00,,2015-11-29T00:00:00,Christian,m,3924,,FR,van Singer,Législatif communal: depuis 1988 jusqu'à novembre 2007; Exécutif communal: depuis 1979 jusqu'à 1983; Législatif cantonal: depuis 2000 jusqu'à novembre 2007,,,1,Soldat,2015-05-17T21:18:19.387,2,van Singer,,,,,,20,PES,Parti écologiste suisse,2727,3924
